gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0052000111,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (6:33 PM EST),period,start,0,0,1
0052000111,4,PT12M00.00S,1,1610612754,IND,1627734,Sabonis,D. Sabonis,0,0,0,,0,,,0,h,Jump Ball Sabonis vs. Biyombo: Tip to Bridges,Jump Ball,,1,0,2
0052000111,7,PT11M43.00S,1,1610612766,CHA,1626179,Rozier,T. Rozier,-230,119,26,Missed,1,,,0,v,MISS Rozier 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3
0052000111,8,PT11M39.00S,1,1610612754,IND,1629052,Brissett,O. Brissett,0,0,0,,0,,,0,h,Brissett REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4
0052000111,9,PT11M25.00S,1,1610612754,IND,1627763,Brogdon,M. Brogdon,-196,209,29,Made,1,3,0,3,h,Brogdon 29' 3PT Jump Shot (3 PTS) (Brissett 1 AST),Made Shot,Jump Shot,1,3,5
0052000111,11,PT11M15.00S,1,1610612766,CHA,1629023,Washington,P. Washington,-225,-49,0,Made,1,3,3,6,v,Washington 3PT Jump Shot (3 PTS) (Rozier 1 AST),Made Shot,Jump Shot,1,3,6
0052000111,13,PT11M05.00S,1,1610612766,CHA,1630163,Ball,L. Ball,0,0,0,,0,,,0,v,Ball S.FOUL (P1.T1) (E.Lewis),Foul,Shooting,1,0,7
0052000111,15,PT11M05.00S,1,1610612754,IND,203200,Holiday,J. Holiday,0,0,0,,0,,,0,h,MISS Holiday Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,8
0052000111,16,PT11M05.00S,1,0,,1610612754,,,0,0,0,,0,,,0,h,PACERS Rebound,Rebound,Normal Rebound,0,0,9
0052000111,17,PT11M05.00S,1,1610612754,IND,203200,Holiday,J. Holiday,0,0,0,,0,4,3,7,h,Holiday Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,1,0,10
