gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0052000101,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (9:03 PM EST),period,start,0,0,1
0052000101,4,PT12M00.00S,1,1610612738,BOS,1629057,Williams III,R. Williams III,0,0,0,,0,,,0,h,Jump Ball Williams III vs. Len: Tip to Beal,Jump Ball,,1,0,2
0052000101,7,PT11M48.00S,1,1610612764,WAS,203458,Len,A. Len,0,0,0,,0,,,0,v,Len Out of Bounds Lost Ball Turnover (P1.T1),Turnover,Out of Bounds Lost Ball Turnover,1,0,3
0052000101,8,PT11M39.00S,1,1610612738,BOS,202689,Walker,K. Walker,57,168,18,Missed,1,,,0,h,MISS Walker 18' Jump Shot,Missed Shot,Jump Shot,1,2,4
0052000101,9,PT11M35.00S,1,1610612764,WAS,203078,Beal,B. Beal,0,0,0,,0,,,0,v,Beal REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,5
0052000101,10,PT11M27.00S,1,1610612764,WAS,203458,Len,A. Len,14,43,5,Made,1,0,2,2,v,Len 5' Cutting Finger Roll Layup Shot (2 PTS) (Beal 1 AST),Made Shot,Cutting Finger Roll Layup Shot,1,2,6
0052000101,12,PT11M11.00S,1,1610612738,BOS,203095,Fournier,E. Fournier,-212,152,26,Made,1,3,2,5,h,Fournier 26' 3PT Jump Shot (3 PTS) (Smart 1 AST),Made Shot,Jump Shot,1,3,7
0052000101,14,PT10M49.00S,1,1610612764,WAS,203458,Len,A. Len,-112,1,11,Missed,1,,,0,v,MISS Len 11' Jump Shot,Missed Shot,Jump Shot,1,2,8
0052000101,14,PT10M49.00S,1,1610612738,BOS,1629057,Williams III,R. Williams III,0,0,0,,0,,,0,h,Williams III BLOCK (1 BLK),,,1,2,9
0052000101,15,PT10M48.00S,1,1610612764,WAS,203078,Beal,B. Beal,0,0,0,,0,,,0,v,Beal REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,10
0052000101,16,PT10M47.00S,1,1610612764,WAS,203078,Beal,B. Beal,-240,-6,24,Missed,1,,,0,v,MISS Beal 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,11
0052000101,17,PT10M46.00S,1,1610612764,WAS,203458,Len,A. Len,0,0,0,,0,,,0,v,Len REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,12
0052000101,18,PT10M46.00S,1,1610612738,BOS,1629057,Williams III,R. Williams III,0,0,0,,0,,,0,h,Williams III S.FOUL (P1.T1) (J.Williams),Foul,Shooting,1,0,13
0052000101,20,PT10M46.00S,1,1610612764,WAS,203458,Len,A. Len,0,0,0,,0,,,0,v,MISS Len Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,14
0052000101,21,PT10M46.00S,1,0,,1610612764,,,0,0,0,,0,,,0,v,Wizards Rebound,Rebound,Normal Rebound,0,0,15
0052000101,22,PT10M46.00S,1,1610612764,WAS,203458,Len,A. Len,0,0,0,,0,3,3,6,v,Len Free Throw 2 of 2 (3 PTS),Free Throw,Free Throw 2 of 2,1,0,16
0052000101,23,PT10M30.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,-58,122,14,Missed,1,,,0,h,MISS Tatum 14' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,17
0052000101,24,PT10M26.00S,1,1610612764,WAS,201566,Westbrook,R. Westbrook,0,0,0,,0,,,0,v,Westbrook REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,18
0052000101,25,PT10M21.00S,1,1610612764,WAS,1629060,Hachimura,R. Hachimura,101,90,14,Made,1,3,5,8,v,Hachimura 14' Pullup Jump Shot (2 PTS) (Beal 2 AST),Made Shot,Pullup Jump shot,1,2,19
0052000101,27,PT10M01.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,199,164,26,Missed,1,,,0,h,MISS Tatum 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,20
0052000101,28,PT09M58.00S,1,1610612764,WAS,201566,Westbrook,R. Westbrook,0,0,0,,0,,,0,v,Westbrook REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,21
0052000101,29,PT09M54.00S,1,1610612764,WAS,203078,Beal,B. Beal,88,164,19,Missed,1,,,0,v,MISS Beal 19' Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,1,2,22
0052000101,30,PT09M52.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,h,Tatum REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,23
0052000101,31,PT09M44.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,-67,90,11,Missed,1,,,0,h,MISS Tatum 11' Driving Layup,Missed Shot,Driving Layup Shot,1,2,24
0052000101,32,PT09M41.00S,1,1610612764,WAS,203458,Len,A. Len,0,0,0,,0,,,0,v,Len REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,25
0052000101,33,PT09M40.00S,1,1610612764,WAS,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura Offensive Charge Foul (P1.T1) (S.Foster),Foul,Offensive Charge,1,0,26
0052000101,36,PT09M40.00S,1,1610612764,WAS,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura Offensive Foul Turnover (P1.T2),Turnover,Offensive Foul Turnover,1,0,27
0052000101,37,PT09M17.00S,1,1610612738,BOS,202689,Walker,K. Walker,-23,32,4,Made,1,5,5,10,h,Walker 4' Driving Finger Roll Layup (2 PTS) (Tatum 1 AST),Made Shot,Driving Finger Roll Layup Shot,1,2,28
0052000101,39,PT09M05.00S,1,1610612764,WAS,203526,Neto,R. Neto,0,0,0,,0,,,0,v,Neto Bad Pass Turnover (P1.T3),Turnover,Bad Pass,1,0,29
0052000101,39,PT09M05.00S,1,1610612738,BOS,1629057,Williams III,R. Williams III,0,0,0,,0,,,0,h,Williams III STEAL (1 STL),,,1,0,30
0052000101,41,PT08M59.00S,1,1610612738,BOS,203935,Smart,M. Smart,226,49,0,Made,1,8,5,13,h,Smart 3PT Jump Shot (3 PTS) (Walker 1 AST),Made Shot,Jump Shot,1,3,31
0052000101,43,PT08M33.00S,1,1610612764,WAS,201566,Westbrook,R. Westbrook,23,197,20,Made,1,8,7,15,v,Westbrook 20' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,2,32
0052000101,44,PT08M17.00S,1,1610612738,BOS,203935,Smart,M. Smart,-232,15,0,Missed,1,,,0,h,MISS Smart 3PT Jump Shot,Missed Shot,Jump Shot,1,3,33
0052000101,45,PT08M15.00S,1,1610612764,WAS,201566,Westbrook,R. Westbrook,0,0,0,,0,,,0,v,Westbrook REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,34
0052000101,46,PT08M10.00S,1,1610612764,WAS,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura Bad Pass Turnover (P2.T4),Turnover,Bad Pass,1,0,35
0052000101,46,PT08M10.00S,1,1610612738,BOS,203935,Smart,M. Smart,0,0,0,,0,,,0,h,Smart STEAL (1 STL),,,1,0,36
0052000101,48,PT08M00.00S,1,1610612764,WAS,203458,Len,A. Len,0,0,0,,0,,,0,v,Len S.FOUL (P1.T2) (R.Mott),Foul,Shooting,1,0,37
0052000101,50,PT08M00.00S,1,1610612738,BOS,1629057,Williams III,R. Williams III,0,0,0,,0,9,7,16,h,Williams III Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,38
0052000101,51,PT08M00.00S,1,1610612738,BOS,1629057,Williams III,R. Williams III,0,0,0,,0,10,7,17,h,Williams III Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,39
0052000101,52,PT07M44.00S,1,1610612764,WAS,203078,Beal,B. Beal,-38,16,4,Missed,1,,,0,v,MISS Beal 4' Driving Reverse Layup,Missed Shot,Driving Reverse Layup Shot,1,2,40
0052000101,52,PT07M44.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,h,Tatum BLOCK (1 BLK),,,1,2,41
0052000101,53,PT07M41.00S,1,1610612738,BOS,1629057,Williams III,R. Williams III,0,0,0,,0,,,0,h,Williams III REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,42
0052000101,54,PT07M36.00S,1,1610612738,BOS,202689,Walker,K. Walker,0,0,0,,0,,,0,h,Walker Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,43
0052000101,54,PT07M36.00S,1,1610612764,WAS,201566,Westbrook,R. Westbrook,0,0,0,,0,,,0,v,Westbrook STEAL (1 STL),,,1,0,44
0052000101,56,PT07M31.00S,1,1610612764,WAS,203458,Len,A. Len,32,15,4,Missed,1,,,0,v,MISS Len 4' Driving Layup,Missed Shot,Driving Layup Shot,1,2,45
0052000101,57,PT07M26.00S,1,1610612764,WAS,201566,Westbrook,R. Westbrook,0,0,0,,0,,,0,v,Westbrook REBOUND (Off:1 Def:3),Rebound,Unknown,1,0,46
0052000101,58,PT07M26.00S,1,1610612764,WAS,201566,Westbrook,R. Westbrook,0,0,0,Missed,1,,,0,v,MISS Westbrook Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,47
0052000101,59,PT07M25.00S,1,1610612764,WAS,203458,Len,A. Len,0,0,0,,0,,,0,v,Len REBOUND (Off:2 Def:1),Rebound,Unknown,1,0,48
0052000101,60,PT07M23.00S,1,1610612764,WAS,203458,Len,A. Len,61,32,7,Missed,1,,,0,v,MISS Len 7' Tip Dunk Shot,Missed Shot,Tip Dunk Shot,1,2,49
0052000101,61,PT07M21.00S,1,1610612764,WAS,201566,Westbrook,R. Westbrook,0,0,0,,0,,,0,v,Westbrook REBOUND (Off:2 Def:3),Rebound,Unknown,1,0,50
0052000101,62,PT07M20.00S,1,1610612764,WAS,201566,Westbrook,R. Westbrook,123,101,16,Missed,1,,,0,v,MISS Westbrook 16' Jump Shot,Missed Shot,Jump Shot,1,2,51
0052000101,63,PT07M16.00S,1,1610612738,BOS,1629057,Williams III,R. Williams III,0,0,0,,0,,,0,h,Williams III REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,52
0052000101,64,PT07M05.00S,1,1610612764,WAS,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura P.FOUL (P2.T3) (R.Mott),Foul,Personal,1,0,53
0052000101,66,PT07M05.00S,1,0,,1610612738,,,0,0,0,,0,,,0,h,CELTICS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,54
0052000101,69,PT07M05.00S,1,1610612764,WAS,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,SUB: Gafford FOR Hachimura,Substitution,,0,0,55
0052000101,70,PT07M05.00S,1,1610612764,WAS,203458,Len,A. Len,0,0,0,,0,,,0,v,SUB: Bertans FOR Len,Substitution,,0,0,56
0052000101,73,PT06M58.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,-177,194,26,Made,1,13,7,20,h,Tatum 26' 3PT Jump Shot (3 PTS),Made Shot,Jump Shot,1,3,57
0052000101,74,PT06M40.00S,1,1610612764,WAS,1629655,Gafford,D. Gafford,-14,20,2,Made,1,13,9,22,v,Gafford 2' Alley Oop Dunk (2 PTS) (Westbrook 1 AST),Made Shot,Alley Oop Dunk Shot,1,2,58
0052000101,76,PT06M16.00S,1,1610612738,BOS,203935,Smart,M. Smart,-234,28,24,Missed,1,,,0,h,MISS Smart 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,59
0052000101,77,PT06M14.00S,1,1610612764,WAS,201566,Westbrook,R. Westbrook,0,0,0,,0,,,0,v,Westbrook REBOUND (Off:2 Def:4),Rebound,Unknown,1,0,60
0052000101,78,PT06M10.00S,1,1610612764,WAS,202722,Bertans,D. Bertans,234,13,0,Missed,1,,,0,v,MISS Bertans 3PT Jump Shot,Missed Shot,Jump Shot,1,3,61
0052000101,79,PT06M07.00S,1,1610612738,BOS,1629057,Williams III,R. Williams III,0,0,0,,0,,,0,h,Williams III REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,62
0052000101,80,PT05M57.00S,1,1610612738,BOS,1629057,Williams III,R. Williams III,16,25,3,Made,1,15,9,24,h,Williams III 3' Turnaround Jump Shot (4 PTS) (Fournier 1 AST),Made Shot,Turnaround Jump Shot,1,2,63
0052000101,82,PT05M44.00S,1,1610612764,WAS,201566,Westbrook,R. Westbrook,-21,8,2,Missed,1,,,0,v,MISS Westbrook 2' Driving Layup,Missed Shot,Driving Layup Shot,1,2,64
0052000101,83,PT05M42.00S,1,1610612738,BOS,202689,Walker,K. Walker,0,0,0,,0,,,0,h,Walker REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,65
