actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,gameId
172,PT07M04.00S,2,1610612765,DET,203119,English,K. English,-117,194,23,Missed,1,0,0,0,v,MISS English 23' Jump Shot,Missed Shot,Jump Shot,0,2,157,0021201217
173,PT07M03.00S,2,1610612751,BKN,101154,Blatche,A. Blatche,0,0,0,,0,0,0,0,h,Blatche REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,158,0021201217
174,PT06M55.00S,2,1610612765,DET,201973,Jerebko,J. Jerebko,0,0,0,,0,0,0,0,v,Jerebko Personal Block Foul (P2.PN),Foul,Personal Block,0,0,159,0021201217
175,PT06M55.00S,2,1610612751,BKN,201228,Watson,C. Watson,0,0,0,,0,45,28,73,h,Watson Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,0,0,160,0021201217
177,PT06M55.00S,2,1610612751,BKN,201228,Watson,C. Watson,0,0,0,,0,46,28,74,h,Watson Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,0,0,161,0021201217
179,PT06M45.00S,2,1610612751,BKN,101154,Blatche,A. Blatche,0,0,0,,0,0,0,0,h,Blatche S.FOUL (P2.PN),Foul,Shooting,0,0,162,0021201217
180,PT06M45.00S,2,1610612765,DET,101198,Bynum,W. Bynum,0,0,0,,0,46,29,75,v,Bynum Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,0,0,163,0021201217
182,PT06M45.00S,2,1610612765,DET,101198,Bynum,W. Bynum,0,0,0,,0,46,30,76,v,Bynum Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,0,0,164,0021201217
184,PT06M25.00S,2,1610612765,DET,203119,English,K. English,0,0,0,,0,0,0,0,v,English P.FOUL (P2.PN),Foul,Personal,0,0,165,0021201217
185,PT06M25.00S,2,1610612751,BKN,2586,Bogans,K. Bogans,0,0,0,,0,0,0,0,h,MISS Bogans Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,166,0021201217
186,PT06M25.00S,2,0,,1610612751,,,0,0,0,,0,0,0,0,h,NETS Rebound,Rebound,Normal Rebound,0,0,167,0021201217
187,PT06M25.00S,2,1610612751,BKN,2586,Bogans,K. Bogans,0,0,0,,0,0,0,0,h,MISS Bogans Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,168,0021201217
189,PT06M23.00S,2,1610612765,DET,201973,Jerebko,J. Jerebko,0,0,0,,0,0,0,0,v,Jerebko REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,169,0021201217
190,PT06M17.00S,2,1610612765,DET,101198,Bynum,W. Bynum,-23,7,2,Made,1,46,32,78,v,Bynum 2' Driving Layup (8 PTS),Made Shot,Driving Layup Shot,0,2,170,0021201217
191,PT06M01.00S,2,1610612751,BKN,711,Stackhouse,J. Stackhouse,0,0,0,,0,0,0,0,h,Stackhouse Lost Ball Turnover (P2.T6),Turnover,Lost Ball,0,0,171,0021201217
191,PT06M01.00S,2,1610612765,DET,203114,Middleton,K. Middleton,0,0,0,,0,0,0,0,v,Middleton STEAL (1 STL),,,0,0,172,0021201217
192,PT05M56.00S,2,1610612765,DET,101198,Bynum,W. Bynum,-27,0,3,Made,1,46,34,80,v,Bynum 3' Layup (10 PTS),Made Shot,Layup Shot,0,2,173,0021201217
193,PT05M49.00S,2,1610612751,BKN,2586,Bogans,K. Bogans,-243,22,24,Missed,1,0,0,0,h,MISS Bogans 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,174,0021201217
194,PT05M47.00S,2,1610612751,BKN,2743,Humphries,K. Humphries,0,0,0,,0,0,0,0,h,Humphries REBOUND (Off:2 Def:2),Rebound,Unknown,0,0,175,0021201217
195,PT05M43.00S,2,1610612751,BKN,2743,Humphries,K. Humphries,1,0,0,Made,1,48,34,82,h,Humphries  Dunk (6 PTS) (Blatche 1 AST),Made Shot,Dunk Shot,0,2,176,0021201217
196,PT05M37.00S,2,0,,1610612765,,,0,0,0,,0,0,0,0,v,Pistons Timeout: Regular (Reg.2 Short 0),Timeout,Regular,0,0,177,0021201217
198,PT05M37.00S,2,1610612751,BKN,2586,Bogans,K. Bogans,0,0,0,,0,0,0,0,h,SUB: Brooks FOR Bogans,Substitution,,0,0,178,0021201217
199,PT05M37.00S,2,1610612751,BKN,101154,Blatche,A. Blatche,0,0,0,,0,0,0,0,h,SUB: Teletovic FOR Blatche,Substitution,,0,0,179,0021201217
200,PT05M37.00S,2,1610612751,BKN,711,Stackhouse,J. Stackhouse,0,0,0,,0,0,0,0,h,SUB: Taylor FOR Stackhouse,Substitution,,0,0,180,0021201217
201,PT05M37.00S,2,1610612751,BKN,201228,Watson,C. Watson,0,0,0,,0,0,0,0,h,SUB: Wallace FOR Watson,Substitution,,0,0,181,0021201217
202,PT05M29.00S,2,1610612765,DET,201973,Jerebko,J. Jerebko,62,249,26,Missed,1,0,0,0,v,MISS Jerebko 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,183,0021201217
203,PT05M27.00S,2,1610612751,BKN,2743,Humphries,K. Humphries,0,0,0,,0,0,0,0,h,Humphries REBOUND (Off:2 Def:3),Rebound,Unknown,0,0,184,0021201217
204,PT05M37.00S,2,1610612765,DET,101111,Villanueva,C. Villanueva,0,0,0,,0,0,0,0,v,SUB: Drummond FOR Villanueva,Substitution,,0,0,182,0021201217
205,PT05M14.00S,2,1610612751,BKN,202705,Brooks,M. Brooks,12,77,8,Made,1,50,34,84,h,Brooks 8' Floating Jump Shot (2 PTS) (Taylor 1 AST),Made Shot,Floating Jump shot,0,2,185,0021201217
208,PT05M05.00S,2,1610612751,BKN,203116,Taylor,T. Taylor,0,0,0,,0,0,0,0,h,Taylor S.FOUL (P1.PN),Foul,Shooting,0,0,186,0021201217
210,PT05M05.00S,2,1610612765,DET,101198,Bynum,W. Bynum,0,0,0,,0,0,0,0,v,MISS Bynum Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,187,0021201217
211,PT05M05.00S,2,0,,1610612765,,,0,0,0,,0,0,0,0,v,Pistons Rebound,Rebound,Normal Rebound,0,0,188,0021201217
212,PT05M05.00S,2,1610612765,DET,101198,Bynum,W. Bynum,0,0,0,,0,50,35,85,v,Bynum Free Throw 2 of 2 (11 PTS),Free Throw,Free Throw 2 of 2,0,0,189,0021201217
214,PT04M52.00S,2,1610612751,BKN,203116,Taylor,T. Taylor,-23,4,2,Made,1,52,35,87,h,Taylor 2' Driving Dunk (2 PTS) (Humphries 1 AST),Made Shot,Driving Dunk Shot,0,2,190,0021201217
215,PT04M40.00S,2,1610612765,DET,203119,English,K. English,0,0,0,,0,0,0,0,v,English Step Out of Bounds Turnover (P1.T9),Turnover,Step Out of Bounds Turnover,0,0,191,0021201217
216,PT04M40.00S,2,1610612765,DET,201973,Jerebko,J. Jerebko,0,0,0,,0,0,0,0,v,SUB: Monroe FOR Jerebko,Substitution,,0,0,192,0021201217
217,PT04M20.00S,2,1610612751,BKN,203116,Taylor,T. Taylor,17,-2,2,Missed,1,0,0,0,h,MISS Taylor 2' Layup,Missed Shot,Layup Shot,0,2,193,0021201217
217,PT04M20.00S,2,1610612765,DET,203083,Drummond,A. Drummond,0,0,0,,0,0,0,0,v,Drummond BLOCK (2 BLK),,,0,2,194,0021201217
218,PT04M17.00S,2,1610612765,DET,203083,Drummond,A. Drummond,0,0,0,,0,0,0,0,v,Drummond REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,195,0021201217
219,PT04M15.00S,2,1610612765,DET,203119,English,K. English,-16,1,2,Made,1,52,37,89,v,English 2' Layup (4 PTS) (Drummond 1 AST),Made Shot,Layup Shot,0,2,196,0021201217
220,PT04M15.00S,2,1610612751,BKN,202705,Brooks,M. Brooks,0,0,0,,0,0,0,0,h,Brooks S.FOUL (P1.PN),Foul,Shooting,0,0,197,0021201217
221,PT04M15.00S,2,1610612765,DET,203114,Middleton,K. Middleton,0,0,0,,0,0,0,0,v,SUB: Stuckey FOR Middleton,Substitution,,0,0,198,0021201217
222,PT04M15.00S,2,1610612765,DET,203119,English,K. English,0,0,0,,0,0,0,0,v,MISS English Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,0,0,199,0021201217
224,PT04M10.00S,2,1610612765,DET,203083,Drummond,A. Drummond,0,0,0,,0,0,0,0,v,Drummond REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,200,0021201217
225,PT04M09.00S,2,1610612765,DET,203083,Drummond,A. Drummond,2,7,1,Made,1,52,39,91,v,Drummond 1' Putback Dunk (6 PTS),Made Shot,Putback Dunk Shot,0,2,201,0021201217
226,PT03M54.00S,2,1610612751,BKN,2743,Humphries,K. Humphries,0,0,0,,0,0,0,0,h,Humphries Lost Ball Turnover (P2.T7),Turnover,Lost Ball,0,0,202,0021201217
226,PT03M54.00S,2,1610612765,DET,203083,Drummond,A. Drummond,0,0,0,,0,0,0,0,v,Drummond STEAL (1 STL),,,0,0,203,0021201217
227,PT03M52.00S,2,1610612765,DET,202328,Monroe,G. Monroe,0,0,0,,0,0,0,0,v,Monroe Palming Turnover (P2.T10),Turnover,Palming Turnover,0,0,204,0021201217
228,PT03M52.00S,2,1610612765,DET,203119,English,K. English,0,0,0,,0,0,0,0,v,SUB: Knight FOR English,Substitution,,0,0,205,0021201217
229,PT03M43.00S,2,1610612751,BKN,203141,Teletovic,M. Teletovic,0,0,0,,0,0,0,0,h,Teletovic Traveling Turnover (P1.T8),Turnover,Traveling,0,0,206,0021201217
230,PT03M23.00S,2,1610612765,DET,202328,Monroe,G. Monroe,-59,25,6,Made,1,52,41,93,v,Monroe 6' Hook Shot (8 PTS),Made Shot,Hook Shot,0,2,207,0021201217
231,PT03M08.00S,2,1610612751,BKN,203141,Teletovic,M. Teletovic,-32,-2,3,Missed,1,0,0,0,h,MISS Teletovic 3' Jump Shot,Missed Shot,Jump Shot,0,2,208,0021201217
231,PT03M08.00S,2,1610612765,DET,203083,Drummond,A. Drummond,0,0,0,,0,0,0,0,v,Drummond BLOCK (3 BLK),,,0,2,209,0021201217
232,PT03M06.00S,2,1610612765,DET,203083,Drummond,A. Drummond,0,0,0,,0,0,0,0,v,Drummond REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,210,0021201217
233,PT03M03.00S,2,1610612765,DET,101198,Bynum,W. Bynum,28,34,4,Made,1,52,43,95,v,Bynum 4' Running Bank Shot (13 PTS),Made Shot,Running Bank shot,0,2,211,0021201217
234,PT02M55.00S,2,0,,1610612751,,,0,0,0,,0,0,0,0,h,NETS Timeout: Regular (Full 2 Short 0),Timeout,Regular,0,0,212,0021201217
236,PT02M55.00S,2,1610612765,DET,101198,Bynum,W. Bynum,0,0,0,,0,0,0,0,v,SUB: Singler FOR Bynum,Substitution,,0,0,213,0021201217
237,PT02M41.00S,2,1610612751,BKN,203141,Teletovic,M. Teletovic,124,211,24,Missed,1,0,0,0,h,MISS Teletovic 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,214,0021201217
238,PT02M40.00S,2,1610612765,DET,202713,Singler,K. Singler,0,0,0,,0,0,0,0,v,Singler REBOUND (Off:0 Def:3),Rebound,Unknown,0,0,215,0021201217
239,PT02M19.00S,2,1610612765,DET,202688,Knight,B. Knight,80,121,15,Made,1,52,45,97,v,Knight 15' Jump Shot (4 PTS),Made Shot,Jump Shot,0,2,216,0021201217
240,PT02M07.00S,2,1610612751,BKN,203141,Teletovic,M. Teletovic,149,190,24,Made,1,55,45,100,h,Teletovic 24' 3PT Jump Shot (3 PTS) (Brooks 1 AST),Made Shot,Jump Shot,0,3,217,0021201217
241,PT02M00.00S,2,1610612765,DET,202328,Monroe,G. Monroe,0,0,0,,0,0,0,0,v,Monroe OFF.Foul (P2),Foul,Offensive,0,0,218,0021201217
242,PT02M00.00S,2,1610612765,DET,202328,Monroe,G. Monroe,0,0,0,,0,0,0,0,v,Monroe Foul Turnover (P3.T11),Turnover,Foul,0,0,219,0021201217
243,PT01M46.00S,2,1610612751,BKN,203141,Teletovic,M. Teletovic,-86,246,26,Made,1,58,45,103,h,Teletovic 26' 3PT Jump Shot (6 PTS) (Brooks 2 AST),Made Shot,Jump Shot,0,3,220,0021201217
245,PT01M21.00S,2,1610612765,DET,203083,Drummond,A. Drummond,17,0,2,Made,1,58,47,105,v,Drummond 2' Dunk (8 PTS) (Knight 1 AST),Made Shot,Dunk Shot,0,2,221,0021201217
246,PT01M01.00S,2,1610612751,BKN,203141,Teletovic,M. Teletovic,70,20,7,Made,1,60,47,107,h,Teletovic 7' Step Back Jump Shot (8 PTS) (Brooks 3 AST),Made Shot,Step Back Jump shot,0,2,222,0021201217
247,PT00M46.90S,2,1610612765,DET,202688,Knight,B. Knight,0,0,0,,0,0,0,0,v,Knight Bad Pass Turnover (P2.T12),Turnover,Bad Pass,0,0,223,0021201217
247,PT00M46.90S,2,1610612751,BKN,2743,Humphries,K. Humphries,0,0,0,,0,0,0,0,h,Humphries STEAL (1 STL),,,0,0,224,0021201217
248,PT00M40.90S,2,1610612751,BKN,203141,Teletovic,M. Teletovic,-174,181,25,Missed,1,0,0,0,h,MISS Teletovic 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,225,0021201217
249,PT00M40.50S,2,1610612765,DET,202688,Knight,B. Knight,0,0,0,,0,0,0,0,v,Knight REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,226,0021201217
250,PT00M35.90S,2,1610612765,DET,202688,Knight,B. Knight,-35,200,20,Missed,1,0,0,0,v,MISS Knight 20' Jump Shot,Missed Shot,Jump Shot,0,2,227,0021201217
251,PT00M33.70S,2,1610612765,DET,202713,Singler,K. Singler,0,0,0,,0,0,0,0,v,Singler REBOUND (Off:1 Def:3),Rebound,Unknown,0,0,228,0021201217
252,PT00M30.00S,2,1610612751,BKN,203141,Teletovic,M. Teletovic,0,0,0,,0,0,0,0,h,Teletovic S.FOUL (P1.PN),Foul,Shooting,0,0,229,0021201217
253,PT00M30.00S,2,1610612765,DET,202688,Knight,B. Knight,0,0,0,,0,0,0,0,v,MISS Knight Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,230,0021201217
254,PT00M30.00S,2,1610612765,DET,202328,Monroe,G. Monroe,0,0,0,,0,0,0,0,v,SUB: Jerebko FOR Monroe,Substitution,,0,0,232,0021201217
255,PT00M30.00S,2,0,,1610612765,,,0,0,0,,0,0,0,0,v,Pistons Rebound,Rebound,Unknown,0,0,231,0021201217
256,PT00M30.00S,2,1610612765,DET,202688,Knight,B. Knight,0,0,0,,0,60,48,108,v,Knight Free Throw 2 of 2 (5 PTS),Free Throw,Free Throw 2 of 2,0,0,233,0021201217
258,PT00M10.90S,2,1610612751,BKN,203116,Taylor,T. Taylor,0,0,0,,0,0,0,0,h,Taylor Bad Pass Turnover (P1.T9),Turnover,Bad Pass,0,0,234,0021201217
258,PT00M10.90S,2,1610612765,DET,203083,Drummond,A. Drummond,0,0,0,,0,0,0,0,v,Drummond STEAL (2 STL),,,0,0,235,0021201217
259,PT00M01.80S,2,1610612765,DET,201973,Jerebko,J. Jerebko,201,20,20,Missed,1,0,0,0,v,MISS Jerebko 20' Jump Shot,Missed Shot,Jump Shot,0,2,236,0021201217
260,PT00M00.00S,2,0,,1610612765,,,0,0,0,,0,0,0,0,v,Pistons Rebound,Rebound,Unknown,0,0,237,0021201217
261,PT00M00.00S,2,0,,0,,,0,0,0,,0,60,48,108, ,End of 2nd Period (9:09 PM EST),period,end,0,0,238,0021201217
263,PT12M00.00S,3,0,,0,,,0,0,0,,0,60,48,108, ,Start of 3rd Period (9:25 PM EST),period,start,0,0,239,0021201217
264,PT11M46.00S,3,1610612765,DET,203083,Drummond,A. Drummond,0,0,0,,0,0,0,0,v,Drummond P.FOUL (P2.T1),Foul,Personal,0,0,240,0021201217
265,PT11M36.00S,3,1610612751,BKN,201572,Lopez,B. Lopez,-174,7,17,Missed,1,0,0,0,h,MISS Lopez 17' Jump Shot,Missed Shot,Jump Shot,0,2,241,0021201217
266,PT11M35.00S,3,1610612751,BKN,2501,Evans,R. Evans,0,0,0,,0,0,0,0,h,Evans REBOUND (Off:3 Def:4),Rebound,Unknown,0,0,242,0021201217
267,PT11M29.00S,3,1610612751,BKN,201572,Lopez,B. Lopez,0,9,1,Missed,1,0,0,0,h,MISS Lopez 1' Layup,Missed Shot,Layup Shot,0,2,243,0021201217
267,PT11M29.00S,3,1610612765,DET,202713,Singler,K. Singler,0,0,0,,0,0,0,0,v,Singler BLOCK (1 BLK),,,0,2,244,0021201217
268,PT11M27.00S,3,1610612751,BKN,201572,Lopez,B. Lopez,0,0,0,,0,0,0,0,h,Lopez REBOUND (Off:3 Def:2),Rebound,Unknown,0,0,245,0021201217
269,PT11M23.00S,3,1610612751,BKN,201572,Lopez,B. Lopez,0,19,2,Missed,1,0,0,0,h,MISS Lopez 2' Layup,Missed Shot,Layup Shot,0,2,246,0021201217
270,PT11M21.00S,3,1610612765,DET,202328,Monroe,G. Monroe,0,0,0,,0,0,0,0,v,Monroe REBOUND (Off:1 Def:8),Rebound,Unknown,0,0,247,0021201217
271,PT11M06.00S,3,1610612765,DET,202713,Singler,K. Singler,18,220,22,Made,1,60,50,110,v,Singler 22' Jump Shot (4 PTS) (Stuckey 2 AST),Made Shot,Jump Shot,0,2,248,0021201217
272,PT10M58.00S,3,1610612751,BKN,201572,Lopez,B. Lopez,-23,7,2,Made,1,62,50,112,h,Lopez 2' Layup (12 PTS) (D. Williams 4 AST),Made Shot,Layup Shot,0,2,249,0021201217
273,PT10M34.00S,3,1610612765,DET,202713,Singler,K. Singler,106,213,24,Missed,1,0,0,0,v,MISS Singler 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,250,0021201217
274,PT10M33.00S,3,1610612751,BKN,101114,Williams,D. Williams,0,0,0,,0,0,0,0,h,D. Williams REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,251,0021201217
275,PT10M24.00S,3,1610612765,DET,202688,Knight,B. Knight,0,0,0,,0,0,0,0,v,Knight S.FOUL (P1.T2),Foul,Shooting,0,0,252,0021201217
276,PT10M24.00S,3,1610612751,BKN,101114,Williams,D. Williams,0,0,0,,0,63,50,113,h,D. Williams Free Throw 1 of 3 (6 PTS),Free Throw,Free Throw 1 of 3,0,0,253,0021201217
278,PT10M24.00S,3,1610612751,BKN,101114,Williams,D. Williams,0,0,0,,0,64,50,114,h,D. Williams Free Throw 2 of 3 (7 PTS),Free Throw,Free Throw 2 of 3,0,0,254,0021201217
280,PT10M24.00S,3,1610612751,BKN,101114,Williams,D. Williams,0,0,0,,0,65,50,115,h,D. Williams Free Throw 3 of 3 (8 PTS),Free Throw,Free Throw 3 of 3,0,0,255,0021201217
282,PT09M44.00S,3,1610612765,DET,203083,Drummond,A. Drummond,-138,22,14,Missed,1,0,0,0,v,MISS Drummond 14' Jump Shot,Missed Shot,Jump Shot,0,2,260,0021201217
283,PT09M43.00S,3,1610612765,DET,202328,Monroe,G. Monroe,0,0,0,,0,0,0,0,v,Monroe REBOUND (Off:2 Def:8),Rebound,Unknown,0,0,261,0021201217
284,PT09M42.00S,3,1610612765,DET,202328,Monroe,G. Monroe,-19,1,2,Made,1,65,52,117,v,Monroe 2' Tip Shot (10 PTS),Made Shot,Tip Shot,0,2,262,0021201217
285,PT09M23.00S,3,1610612751,BKN,201572,Lopez,B. Lopez,-8,9,1,Made,1,67,52,119,h,Lopez 1' Dunk (14 PTS) (D. Williams 5 AST),Made Shot,Dunk Shot,0,2,263,0021201217
286,PT09M05.00S,3,1610612765,DET,201155,Stuckey,R. Stuckey,23,3,2,Made,1,67,54,121,v,Stuckey 2' Layup (6 PTS),Made Shot,Layup Shot,0,2,264,0021201217
287,PT10M05.00S,3,1610612765,DET,202688,Knight,B. Knight,-93,160,19,Missed,1,0,0,0,v,MISS Knight 19' Jump Shot,Missed Shot,Jump Shot,0,2,256,0021201217
288,PT08M49.00S,3,1610612765,DET,201155,Stuckey,R. Stuckey,0,0,0,,0,0,0,0,v,Stuckey P.FOUL (P1.T3),Foul,Personal,0,0,265,0021201217
289,PT08M38.00S,3,1610612751,BKN,2207,Johnson,J. Johnson,-109,183,21,Made,1,69,54,123,h,Johnson 21' Jump Shot (7 PTS),Made Shot,Jump Shot,0,2,266,0021201217
291,PT08M16.00S,3,1610612765,DET,202328,Monroe,G. Monroe,125,71,14,Missed,1,0,0,0,v,MISS Monroe 14' Jump Bank Shot,Missed Shot,Jump Bank Shot,0,2,267,0021201217
292,PT08M15.00S,3,1610612751,BKN,2501,Evans,R. Evans,0,0,0,,0,0,0,0,h,Evans REBOUND (Off:3 Def:5),Rebound,Unknown,0,0,268,0021201217
293,PT10M03.00S,3,1610612751,BKN,201572,Lopez,B. Lopez,0,0,0,,0,0,0,0,h,Lopez REBOUND (Off:3 Def:3),Rebound,Unknown,0,0,257,0021201217
294,PT07M55.00S,3,1610612751,BKN,2207,Johnson,J. Johnson,189,164,25,Made,1,72,54,126,h,Johnson 25' 3PT Jump Shot (10 PTS) (Lopez 1 AST),Made Shot,Jump Shot,0,3,269,0021201217
295,PT07M53.00S,3,0,,1610612765,,,0,0,0,,0,0,0,0,v,Pistons Timeout: Regular (Reg.3 Short 0),Timeout,Regular,0,0,270,0021201217
296,PT09M53.00S,3,1610612751,BKN,101114,Williams,D. Williams,0,0,0,,0,0,0,0,h,D. Williams Poss Lost Ball Turnover (P1.T10),Turnover,Poss Lost Ball Turnover,0,0,258,0021201217
296,PT09M53.00S,3,1610612765,DET,202713,Singler,K. Singler,0,0,0,,0,0,0,0,v,Singler STEAL (1 STL),,,0,0,259,0021201217
298,PT07M37.00S,3,1610612765,DET,201155,Stuckey,R. Stuckey,0,0,0,,0,0,0,0,v,Stuckey Lost Ball Turnover (P1.T13),Turnover,Lost Ball,0,0,271,0021201217
298,PT07M37.00S,3,1610612751,BKN,2222,Wallace,G. Wallace,0,0,0,,0,0,0,0,h,Wallace STEAL (3 STL),,,0,0,272,0021201217
300,PT07M22.00S,3,1610612751,BKN,2207,Johnson,J. Johnson,-172,200,26,Missed,1,0,0,0,h,MISS Johnson 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,273,0021201217
301,PT07M22.00S,3,1610612751,BKN,201572,Lopez,B. Lopez,0,0,0,,0,0,0,0,h,Lopez REBOUND (Off:4 Def:3),Rebound,Unknown,0,0,274,0021201217
302,PT07M16.00S,3,1610612765,DET,203083,Drummond,A. Drummond,0,0,0,,0,0,0,0,v,Drummond P.FOUL (P3.T4),Foul,Personal,0,0,275,0021201217
304,PT07M01.00S,3,1610612751,BKN,2222,Wallace,G. Wallace,133,206,25,Missed,1,0,0,0,h,MISS Wallace 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,276,0021201217
305,PT07M00.00S,3,1610612751,BKN,201572,Lopez,B. Lopez,0,0,0,,0,0,0,0,h,Lopez REBOUND (Off:5 Def:3),Rebound,Unknown,0,0,277,0021201217
306,PT06M59.00S,3,1610612765,DET,202328,Monroe,G. Monroe,0,0,0,,0,0,0,0,v,Monroe S.FOUL (P3.PN),Foul,Shooting,0,0,278,0021201217
307,PT06M59.00S,3,1610612751,BKN,201572,Lopez,B. Lopez,0,0,0,,0,73,54,127,h,Lopez Free Throw 1 of 2 (15 PTS),Free Throw,Free Throw 1 of 2,0,0,279,0021201217
309,PT06M59.00S,3,1610612751,BKN,201572,Lopez,B. Lopez,0,0,0,,0,74,54,128,h,Lopez Free Throw 2 of 2 (16 PTS),Free Throw,Free Throw 2 of 2,0,0,280,0021201217
311,PT06M50.00S,3,1610612765,DET,201155,Stuckey,R. Stuckey,0,0,0,,0,0,0,0,v,Stuckey Lost Ball Turnover (P2.T14),Turnover,Lost Ball,0,0,281,0021201217
311,PT06M50.00S,3,1610612751,BKN,2222,Wallace,G. Wallace,0,0,0,,0,0,0,0,h,Wallace STEAL (4 STL),,,0,0,282,0021201217
312,PT06M47.00S,3,1610612765,DET,203083,Drummond,A. Drummond,0,0,0,,0,0,0,0,v,Drummond S.FOUL (P4.PN),Foul,Shooting,0,0,283,0021201217
313,PT06M47.00S,3,1610612751,BKN,2222,Wallace,G. Wallace,0,0,0,,0,0,0,0,h,MISS Wallace Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,284,0021201217
314,PT06M47.00S,3,0,,1610612751,,,0,0,0,,0,0,0,0,h,NETS Rebound,Rebound,Normal Rebound,0,0,285,0021201217
315,PT06M47.00S,3,1610612751,BKN,2222,Wallace,G. Wallace,0,0,0,,0,75,54,129,h,Wallace Free Throw 2 of 2 (5 PTS),Free Throw,Free Throw 2 of 2,0,0,286,0021201217
317,PT06M26.00S,3,1610612765,DET,201155,Stuckey,R. Stuckey,23,9,2,Made,1,75,56,131,v,Stuckey 2' Layup (8 PTS) (Monroe 2 AST),Made Shot,Layup Shot,0,2,287,0021201217
318,PT06M12.00S,3,1610612751,BKN,2501,Evans,R. Evans,0,0,0,,0,0,0,0,h,Evans Lost Ball Turnover (P1.T11),Turnover,Lost Ball,0,0,288,0021201217
318,PT06M12.00S,3,1610612765,DET,202688,Knight,B. Knight,0,0,0,,0,0,0,0,v,Knight STEAL (1 STL),,,0,0,289,0021201217
319,PT06M12.00S,3,1610612751,BKN,2501,Evans,R. Evans,0,0,0,,0,0,0,0,h,Evans P.FOUL (P1.T1),Foul,Personal,0,0,290,0021201217
320,PT05M58.00S,3,1610612765,DET,202713,Singler,K. Singler,-21,107,11,Missed,1,0,0,0,v,MISS Singler 11' Floating Jump Shot,Missed Shot,Floating Jump shot,0,2,291,0021201217
321,PT05M57.00S,3,1610612751,BKN,201572,Lopez,B. Lopez,0,0,0,,0,0,0,0,h,Lopez REBOUND (Off:5 Def:4),Rebound,Unknown,0,0,292,0021201217
322,PT05M50.00S,3,1610612751,BKN,101114,Williams,D. Williams,-122,222,25,Missed,1,0,0,0,h,MISS D. Williams 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,293,0021201217
323,PT05M49.00S,3,0,,1610612751,,,0,0,0,,0,0,0,0,h,NETS Rebound,Rebound,Unknown,0,0,294,0021201217
326,PT05M49.00S,3,1610612765,DET,202713,Singler,K. Singler,0,0,0,,0,0,0,0,v,Singler L.B.FOUL (P1.PN),Foul,Loose Ball,0,0,295,0021201217
327,PT05M49.00S,3,1610612751,BKN,2501,Evans,R. Evans,0,0,0,,0,0,0,0,h,MISS Evans Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,296,0021201217
328,PT05M49.00S,3,0,,1610612751,,,0,0,0,,0,0,0,0,h,NETS Rebound,Rebound,Normal Rebound,0,0,297,0021201217
329,PT05M49.00S,3,1610612751,BKN,2501,Evans,R. Evans,0,0,0,,0,0,0,0,h,MISS Evans Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,298,0021201217
331,PT05M48.00S,3,1610612765,DET,202328,Monroe,G. Monroe,0,0,0,,0,0,0,0,v,Monroe REBOUND (Off:2 Def:9),Rebound,Unknown,0,0,299,0021201217
332,PT05M35.00S,3,1610612765,DET,202328,Monroe,G. Monroe,-92,184,21,Missed,1,0,0,0,v,MISS Monroe 21' Jump Shot,Missed Shot,Jump Shot,0,2,300,0021201217
333,PT05M34.00S,3,1610612751,BKN,2501,Evans,R. Evans,0,0,0,,0,0,0,0,h,Evans REBOUND (Off:3 Def:6),Rebound,Unknown,0,0,301,0021201217
334,PT05M25.00S,3,1610612751,BKN,101114,Williams,D. Williams,0,0,0,,0,0,0,0,h,D. Williams Bad Pass Turnover (P2.T12),Turnover,Bad Pass,0,0,302,0021201217
