game_id,game_date,season,team_id_home,team_abbreviation_home,minutes_home,possessions_home,team_id_road,team_abbreviation_road,minutes_road,possessions_road
0020500001,2005-11-01,2005-06,1610612755,PHI,28,14.0,1610612749,MIL,28,12.0
0020500003,2005-11-01,2005-06,1610612756,PHX,57,25.0,1610612742,DAL,57,22.0
0020500004,2005-11-02,2005-06,1610612761,TOR,24,11.0,1610612764,WAS,24,11.0
0020500007,2005-11-02,2005-06,1610612738,BOS,33,15.0,1610612752,NYK,33,14.0
0020500011,2005-11-02,2005-06,1610612750,MIN,15,10.0,1610612757,POR,15,9.0
0020500012,2005-11-02,2005-06,1610612741,CHI,24,12.0,1610612766,CHA,24,13.0
0020500014,2005-11-02,2005-06,1610612762,UTA,17,6.0,1610612742,DAL,17,6.0
0020500015,2005-11-02,2005-06,1610612760,SEA,18,7.0,1610612746,LAC,18,7.0
0020500016,2005-11-02,2005-06,1610612743,DEN,47,20.0,1610612747,LAL,47,20.0
0020500019,2005-11-03,2005-06,1610612747,LAL,4,1.0,1610612756,PHX,4,2.0
0020500018,2005-11-03,2005-06,1610612748,MIA,19,7.0,1610612754,IND,19,10.0
0020500022,2005-11-04,2005-06,1610612753,ORL,5,1.0,1610612763,MEM,5,2.0
0020500023,2005-11-04,2005-06,1610612738,BOS,22,12.0,1610612765,DET,22,11.0
0020500024,2005-11-04,2005-06,1610612752,NYK,3,1.0,1610612764,WAS,3,1.0
0020500030,2005-11-04,2005-06,1610612760,SEA,46,18.0,1610612750,MIN,46,16.0
0020500042,2005-11-05,2005-06,1610612746,LAC,42,17.0,1610612750,MIN,42,18.0
0020500041,2005-11-05,2005-06,1610612757,POR,21,10.0,1610612737,ATL,21,9.0
0020500038,2005-11-05,2005-06,1610612745,HOU,16,6.0,1610612740,NOK,16,5.0
0020500037,2005-11-05,2005-06,1610612749,MIL,24,12.0,1610612748,MIA,24,9.0
0020500040,2005-11-05,2005-06,1610612762,UTA,13,3.0,1610612756,PHX,13,6.0
0020500035,2005-11-05,2005-06,1610612754,IND,14,6.0,1610612755,PHI,14,9.0
0020500033,2005-11-05,2005-06,1610612766,CHA,38,17.0,1610612738,BOS,38,17.0
0020500032,2005-11-05,2005-06,1610612751,NJN,20,12.0,1610612741,CHI,20,11.0
0020500031,2005-11-05,2005-06,1610612764,WAS,22,8.0,1610612753,ORL,22,9.0
0020500036,2005-11-05,2005-06,1610612763,MEM,1,0.0,1610612739,CLE,1,0.0
0020500043,2005-11-06,2005-06,1610612752,NYK,22,8.0,1610612744,GSW,22,8.0
0020500044,2005-11-06,2005-06,1610612756,PHX,24,11.0,1610612758,SAC,24,10.0
0020500047,2005-11-07,2005-06,1610612766,CHA,44,17.0,1610612762,UTA,44,17.0
0020500048,2005-11-07,2005-06,1610612748,MIA,14,6.0,1610612751,NJN,14,4.0
0020500050,2005-11-07,2005-06,1610612741,CHI,43,20.0,1610612759,SAS,43,19.0
0020500052,2005-11-08,2005-06,1610612749,MIL,11,3.0,1610612744,GSW,11,6.0
0020500054,2005-11-08,2005-06,1610612745,HOU,24,9.0,1610612753,ORL,24,10.0
0020500065,2005-11-09,2005-06,1610612741,CHI,24,10.0,1610612744,GSW,24,10.0
0020500063,2005-11-09,2005-06,1610612740,NOK,11,4.0,1610612753,ORL,11,6.0
